,CRAN,Package,Readme,bioconductor,dependencies,dependency,development,development version,devtools,git_clone,github,install_github,install_packages,install_packages_github,installation,nb_chars,nb_lines,omegahat,r-forge,release,released version,replicat,replication,rforge,stable,stable version,to install
2895,False,vkR,README.md,False,False,False,False,False,True,[],True,"['install_github(""Dementiy/vkR"")']","['install.packages(""devtools"")']",[],False,2210,48,False,False,False,False,False,False,False,False,False,False
2896,False,Rarity,README.md,False,False,False,False,False,False,[],False,[],[],[],False,171,3,False,False,False,False,False,False,False,False,False,False
2897,False,amsplotR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,59,2,False,False,False,False,False,False,False,False,False,False
2898,False,VPRMLandSfcModel,README.md,False,False,False,False,False,True,[],True,"[""install_github('Timothy-W-Hilton/VPRMLandSfcModel')""]",[],[],True,2816,83,False,False,False,False,False,False,False,False,False,False
2899,False,qmj,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""anttsou/qmj"")']",[],[],False,5476,128,False,False,False,False,False,False,False,False,False,True
2900,False,rcdpackage,README.md,False,False,False,False,False,False,[],True,[],[],[],False,398,8,False,False,False,False,False,False,False,False,False,False
2901,False,overview,README.md,False,False,False,False,False,False,[],False,[],[],[],False,999,24,False,False,False,False,False,False,False,False,False,False
2902,True,gender,README.Rmd,False,False,False,True,True,True,[],True,"['install_github(""ropensci/gender"")', 'install_github(""ropensci/genderdata"")']","['install.packages(""gender"")', 'install.packages(""devtools"")']",[],True,5248,95,False,False,False,False,False,False,False,False,False,True
2903,True,gender,README.md,False,False,False,True,True,True,[],True,"['install_github(""ropensci/gender"")', 'install_github(""ropensci/genderdata"")']","['install.packages(""gender"")', 'install.packages(""devtools"")']",[],True,5695,97,False,False,False,False,False,False,False,False,False,True
2904,False,vario,README.md,False,False,False,False,False,True,['git clone git@github.com:your_user_name/vario.git\n'],True,"['install_github(""mcglinnlab/vario"")']",['install.packages(devtools)'],[],False,3211,86,False,False,False,False,False,False,False,False,False,False
2905,True,boilerpipeR,README.md,False,False,False,True,True,True,[],True,"['install_github(""mannau/boilerpipeR"")']","['install.packages(""boilerpipeR"")']",[],False,1574,36,False,False,True,False,False,False,False,False,False,True
2906,False,denoiseR,README.md,False,False,False,False,False,True,[],True,"['install_github(""julierennes/denoiseR"")']",[],[],False,186,20,False,False,False,False,False,False,False,False,False,True
2907,True,camayak,README,False,False,False,False,False,False,[],False,[],[],[],False,341,16,False,False,False,False,False,False,False,False,False,False
2908,True,pitchRx,README.md,False,False,False,True,False,True,[],True,"['install_github(""pitchRx"", ""cpsievert"")']","['install.packages(""pitchRx"")']",[],True,1088,31,False,False,False,False,False,False,False,False,False,True
2909,False,RCMakeTemplate,README.md,False,False,False,False,False,False,[],False,[],[],[],False,55,1,False,False,False,False,False,False,False,False,False,False
2910,True,RODBCDBI,README.md,False,False,False,False,False,True,[],True,"['install_github(""rstats-db/DBI"")', 'install_github(""teramonagi/RODBCDBI"")']","['install.packages(""devtools"")', 'install.packages(""RODBC"")']",[],True,1166,49,False,False,False,False,False,False,False,False,False,False
2911,True,editR,README.md,False,False,False,True,True,True,[],True,"['install_github(""trestletech/shinyAce"")', 'install_github(""swarm-lab/editR"")']","['install.packages(""devtools"")']",[],True,4436,109,False,False,True,False,False,False,False,False,False,True
2912,False,configr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,191,8,False,False,False,False,False,False,False,False,False,False
2913,False,repfdr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,274,3,False,False,False,False,False,False,False,False,False,False
2914,False,ngramrr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,837,28,False,False,False,False,False,False,False,False,False,True
2915,True,corpora,README.markdown,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/rcorpora"")']",[],[],True,5849,140,False,False,False,False,False,False,False,False,False,False
2916,True,corpora,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/rcorpora"")']",[],[],True,1109,42,False,False,False,False,False,False,False,False,False,False
2917,False,rdopa,README.md,False,False,False,True,False,True,[],True,"['install_github(""ropensci/rdopa"")']",['install.packages(devtools)'],[],True,2215,44,False,False,False,False,False,False,False,False,False,False
2918,False,rparse,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""dgrtwo/rparse"")']",[],[],True,1004,41,False,False,False,False,False,False,False,False,False,False
2919,False,rparse,README.md,False,False,False,False,False,True,[],True,"['install_github(""dgrtwo/rparse"")']",[],[],True,808,26,False,False,False,False,False,False,False,False,False,False
2920,True,rDrop2,README.md,False,False,False,True,True,True,[],True,"[""install_github('karthik/rdrop2')""]","[""install.packages('rdrop2')""]",[],True,5440,189,False,False,False,False,False,False,False,True,True,False
2921,True,vepr,README.md,False,False,False,False,False,False,[],True,[],[],[],False,2523,49,False,False,False,False,True,False,False,False,False,False
2922,False,faoswsFlag,README.md,False,False,False,True,False,True,[],True,"['install_github(repo = ""SWS-Methodology/faoswsFlag"")']",[],[],True,1453,47,False,False,False,False,False,False,False,False,False,False
2923,False,rfiglet,README.Rmd,False,False,False,False,False,False,[],True,[],[],[],False,806,41,False,False,False,False,False,False,False,False,False,False
2924,False,rfiglet,README.md,False,False,False,False,False,False,[],False,[],[],[],False,3128,158,False,False,False,False,False,False,False,False,False,False
2925,False,resteasy,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""sckott/resteasy"")']","['install.packages(""devtools"")']",[],True,1768,89,False,False,False,False,False,False,False,False,False,False
2926,False,resteasy,README.md,False,False,False,False,False,True,[],True,"['install_github(""sckott/resteasy"")']","['install.packages(""devtools"")']",[],True,3525,132,False,False,False,False,False,False,False,False,False,False
2927,False,event.analysis,README.md,False,False,False,False,False,False,[],False,[],[],[],False,563,17,False,False,False,False,False,False,False,False,False,False
2928,False,randomForest,README.md,False,False,False,False,False,True,[],True,"['install_github(""andeek/forestr"")', 'install_github(""andeek/rpart"")']","['install.packages(""devtools"")']",[],True,3185,39,False,False,False,False,False,False,False,False,False,True
2929,True,RCMIP5,README.md,False,False,False,False,False,True,[],True,[],[],[],False,2583,29,False,False,False,False,False,False,False,False,False,False
2930,False,Pbase,README.md,True,True,False,True,False,True,[],True,"['install_github(""ComputationalProteomicsUnit/Pbase"")']",[],[],True,5620,134,False,False,False,False,False,False,False,False,False,True
2931,False,scottish.capital,README.md,False,False,False,False,False,False,[],False,[],[],[],False,762,11,False,False,False,False,False,False,False,False,False,False
2932,False,EvomodR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,74,4,False,False,False,False,False,False,False,False,False,False
2933,False,initproject,README.md,False,False,False,False,False,False,[],False,[],[],[],False,430,11,False,False,False,False,False,False,False,False,False,False
2934,True,rcorpora,README.markdown,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/rcorpora"")']",[],[],True,5849,140,False,False,False,False,False,False,False,False,False,False
2935,True,rcorpora,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""gaborcsardi/rcorpora"")']",[],[],True,1109,42,False,False,False,False,False,False,False,False,False,False
2936,False,socraticswirlInstructor,README.md,False,False,False,False,False,True,[],True,[],[],[],True,3410,74,False,False,False,False,False,False,False,False,False,True
2937,False,searchable,README.md,False,False,False,False,False,True,[],True,"['install_github( ""decisionpatterns/searchable"" )']","[""install.packages('searchable')""]",[],True,1820,83,False,False,False,False,False,False,False,False,False,False
2938,False,shinyMenus,README.md,False,False,False,False,False,True,[],True,"['install_github(""ebailey78/shinyMenus"")']",[],[],False,3655,89,False,False,False,False,False,False,False,False,False,False
2939,False,quanteda,README-quanteda_example-1.png,False,False,False,False,False,False,[],False,[],[],[],False,146944,735,False,False,False,False,False,False,False,False,False,False
2940,True,quanteda,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""kbenoit/quantedaData"")', 'install_github(""kbenoit/quanteda"")', 'install_github(""kbenoit/quanteda"", ref=""dev"")']","['install.packages(""devtools"")']",[],True,4748,127,False,False,False,False,False,False,False,False,False,True
2941,True,quanteda,README.md,False,False,False,False,False,True,[],True,"['install_github(""kbenoit/quantedaData"")', 'install_github(""kbenoit/quanteda"")', 'install_github(""kbenoit/quanteda"", ref=""dev"")']","['install.packages(""devtools"")']",[],True,8255,159,False,False,False,False,False,False,False,False,False,True
2942,False,ENCODEdb,README.md,False,False,False,False,False,False,[],True,[],[],[],False,990,19,False,False,False,False,False,False,False,False,False,False
2943,True,UseBioconductor,README.md,True,False,False,False,False,False,[],False,[],[],[],False,2378,56,False,False,False,False,False,False,False,False,False,False
2944,False,autovarCore,README.md,False,False,False,False,False,True,[],True,"[""install_github('roqua/autovarCore')""]","[""install.packages('devtools')""]",[],False,536,14,False,False,False,False,False,False,False,False,False,True
2945,False,cghub,README.pdf,False,False,False,False,False,False,[],False,[],[],[],False,216044,996,False,False,False,False,False,False,False,False,False,False
2946,False,cghub,README.md,False,False,False,False,False,True,[],True,"['install_github(""sahilseth/cghub"")']","['install.packages(""devtools"")']",[],False,4933,110,False,False,False,False,False,False,False,False,False,False
2947,False,is2,README.md,False,False,False,False,False,False,[],False,[],[],[],False,6,1,False,False,False,False,False,False,False,False,False,False
2948,False,Rainmerging,README.md,False,False,False,False,False,False,[],True,[],[],[],False,831,14,False,False,False,False,False,False,False,False,False,False
2949,False,relSim,README.md,False,False,False,False,False,False,[],False,[],[],[],False,9,1,False,False,False,False,False,False,False,False,False,False
2950,False,RADami,README.md,False,False,False,False,False,False,[],False,[],[],[],False,33,2,False,False,False,False,False,False,False,False,False,False
2951,False,MHTrajectoryR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,16,1,False,False,False,False,False,False,False,False,False,False
2952,False,dplyrOracle,README.md,False,False,False,True,False,False,[],False,[],[],[],False,5582,172,False,False,False,False,False,False,False,False,False,False
2953,True,rCarto,README.md,False,False,False,True,False,True,[],True,"[""install_github(repo = 'rCarto/rCarto')""]",[],[],False,1321,24,False,False,True,False,False,False,False,False,False,False
2954,False,isingLenzMC,README.md,False,False,False,False,False,False,[],False,[],[],[],False,186,4,False,False,False,False,False,False,False,False,False,False
2955,False,miscFun,README.md,False,False,False,False,False,False,['git clone https://github.com/cbaumbach/miscFun.git miscFun\n'],True,[],[],[],True,215,7,False,False,False,False,False,False,False,False,False,False
2956,False,ascommon,README.md,False,False,False,False,False,False,[],False,[],[],[],False,64,2,False,False,False,False,False,False,False,False,False,False
2957,False,JammerStatsPackage,README.md,False,False,False,False,False,True,[],True,"['install_github(""skingan/JammerStats"")']","['install.packages(""devtools"")']",[],False,302,19,False,False,False,False,False,False,False,False,False,False
2958,False,rcolony,README.md,False,False,False,False,False,False,[],False,[],[],[],False,117,2,False,False,False,False,False,False,False,False,False,False
2959,False,textgateway,README.Rmd,False,False,True,False,False,True,[],True,"['install_github(""XSEDEScienceGateways/textgateway"")']","['install.packages(""devtools"")']",[],True,1368,48,False,False,False,False,False,False,False,False,False,True
2960,False,textgateway,README.md,False,False,True,False,False,True,[],True,"['install_github(""XSEDEScienceGateways/textgateway"")']","['install.packages(""devtools"")']",[],True,1297,52,False,False,False,False,False,False,False,False,False,True
2961,True,dropr,README.md,False,False,False,True,True,True,[],True,"[""install_github('karthik/rdrop2')""]","[""install.packages('rdrop2')""]",[],True,5440,189,False,False,False,False,False,False,False,True,True,False
2962,False,RMINC,README,False,True,False,False,False,True,['git clone https://github.com/mcvaneede/RMINC.git RMINC\n'],True,"[""install_github('Mouse-Imaging-Centre/RMINC')""]","['install.packages(""devtools"")']",[],True,2691,68,False,False,True,False,False,False,False,False,False,True
2963,True,dropper,README.md,False,False,False,True,True,True,[],True,"[""install_github('karthik/rdrop2')""]","[""install.packages('rdrop2')""]",[],True,5440,189,False,False,False,False,False,False,False,True,True,False
2964,True,emov,README.md,False,False,False,False,False,False,[],False,[],"['install.packages(""emov"")']",[],True,871,22,False,False,False,False,False,False,False,False,False,False
2965,False,CNVPanelizer,README.md,True,False,False,False,False,False,[],False,[],[],[],True,2077,42,False,False,True,False,False,False,False,True,True,False
2966,False,NGCHM,README.md,False,False,False,False,False,True,[],True,"['install_github(""bmbroom/NGCHMR"")']","['install.packages(""devtools"")']",[],False,924,20,False,False,False,False,False,False,False,False,False,True
2967,True,import,README.md,False,False,False,True,False,True,[],True,"['install_github(""smbache/import"")']","['install.packages(""import"")']",[],True,4349,103,False,False,False,False,False,False,False,False,False,True
2968,True,import,README,False,False,False,True,False,True,[],True,"['install_github(""smbache/import"")']","['install.packages(""import"")']",[],True,4323,103,False,False,False,False,False,False,False,False,False,True
2969,False,hymod,README.md,False,False,False,False,False,False,[],False,[],[],[],False,58,2,False,False,False,False,False,False,False,False,False,False
2970,False,MESS,README.md,False,False,False,True,True,True,[],True,"[""install_github('ekstroem/MESS')""]",[],[],False,196,10,False,False,False,False,False,False,False,False,False,True
2971,True,extremeStat,README.md,False,False,False,False,False,True,[],True,"['install_github(""brry/berryFunctions"")', 'install_github(""brry/extremeStat"")']","['install.packages(""devtools"")']",[],False,520,20,False,False,False,False,False,False,False,False,False,True
2972,False,flex,README.md,False,False,False,False,False,False,[],False,[],[],[],False,451,14,False,False,False,False,False,False,False,False,False,False
2973,False,ODMr,README.md,False,False,False,True,True,True,[],True,"['install_github(""D-ESC/ODMr"")']","['install.packages(""devtools"")', 'install.packages(""dygraphs"")']",[],False,2242,49,False,False,False,False,False,False,False,True,False,False
2974,False,lter.data,README.md,False,False,False,False,False,False,[],False,[],[],[],False,163,4,False,False,False,False,False,False,False,False,False,False
2975,False,eventstudies,README.md,False,False,False,False,False,True,[],True,"['install_github(""nipfpmf/eventstudies"")']",[],[],True,862,39,False,True,True,False,False,False,False,False,False,False
2976,False,KEGGprofile,README.md,True,False,False,False,False,False,[],False,[],[],[],False,1045,20,False,False,True,False,False,False,False,False,False,False
2977,False,sparklines,README.md,False,False,False,False,False,False,[],True,[],[],[],False,323,5,False,False,False,False,False,False,False,False,False,False
2978,False,Thermimage,README.md,False,False,False,False,False,False,[],False,[],[],[],False,211,2,False,False,False,False,False,False,False,False,False,False
2979,False,fetchR,README.md,False,False,False,False,False,True,[],True,"['install_github(username = ""blasee"", repo = ""fetchR"")']","['install.packages(""devtools"")', 'install.packages(""ggmap"")']",[],True,3718,134,False,False,False,False,False,False,False,False,False,False
2980,True,Jutils,README.md,False,False,False,False,False,True,[],True,"['install_github(""jdthorpe/Jcsv"")']","['install.packages(""devtools"")']",[],True,1656,47,False,False,True,False,False,False,False,False,False,True
2981,True,Jcsv,README.md,False,False,False,False,False,True,[],True,"['install_github(""jdthorpe/Jcsv"")']","['install.packages(""devtools"")']",[],True,1656,47,False,False,True,False,False,False,False,False,False,True
2982,False,HTShape,README.md,False,False,False,False,False,True,[],True,"['install_github(""kokrah/HTShape"")']",[],[],True,2987,94,False,False,False,False,False,False,False,False,False,True
2983,False,TOC,README.md,False,False,False,False,False,True,[],True,"['install_github(""amsantac/TOC"")']","['install.packages(""devtools"")']",[],False,1121,42,False,False,False,False,False,False,False,False,False,True
2984,False,dodoR,README.md,False,False,False,False,False,False,[],True,[],[],[],False,551,4,False,False,False,False,False,False,False,False,False,False
2985,True,xlsxboost,README.md,False,False,False,False,False,True,[],True,"[""install_github('mananshah99/xlsxboost')""]",[],[],False,891,29,False,False,False,False,False,False,False,False,False,False
2986,False,timeSyncR,README.md,False,False,False,False,False,True,[],True,"[""install_github('bendv/timeSyncR')""]",[],[],True,1338,26,False,False,False,False,False,False,False,False,False,False
2987,False,Zelig,README.md,False,False,False,False,False,False,[],False,[],[],[],False,704,12,False,False,True,False,False,False,False,False,False,False
2988,False,PRIMsrc,README.md,False,False,False,True,False,True,[],True,"['install_github(""jedazard/PRIMsrc"")']",[],[],True,3289,52,False,False,True,False,False,False,False,False,False,True
2989,False,vtreat,README,False,False,False,False,False,False,[],False,[],[],[],False,185,5,False,False,False,False,False,False,False,False,False,False
2990,False,KeggPA,README.md,False,False,False,False,False,False,[],False,[],[],[],False,714,32,False,False,False,False,False,False,False,False,False,False
2991,False,DSPCkan,README.md,False,False,False,False,False,True,[],True,"['install_github(""wush978/ckanr"")', 'install_github(""dspim/DSPCkan"")']",[],[],False,1957,101,False,False,False,False,False,False,False,False,False,False
2992,True,pxapitest,README.md,False,False,False,False,False,True,[],True,"['install_github(""Predixion/predixionapi"")']",[],[],False,1161,39,False,False,False,False,False,False,False,False,False,False
2993,False,mafTools,README.html,False,True,False,False,False,True,[],True,['install_github(repo = &quot;PoisonAlien/mafTools&quot;)'],[],[],True,753667,117,False,False,False,False,False,False,False,True,False,False
2994,False,mafTools,README.md,False,True,False,False,False,True,[],True,"['install_github(repo = ""PoisonAlien/mafTools"")']",[],[],True,3287,33,False,False,False,False,False,False,False,False,False,False
2995,False,MKmisc,README.md,False,False,False,True,True,False,[],False,[],[],[],False,77,2,False,False,False,False,False,False,False,False,False,False
2996,False,geminiUtil,README.md,False,False,False,False,False,False,[],False,[],[],[],False,10,1,False,False,False,False,False,False,False,False,False,False
2997,False,mt.analysis,README.md,False,False,False,False,False,False,[],False,[],[],[],False,89,3,False,False,False,False,False,False,False,False,False,False
2998,True,CoxBoost,README.md,False,False,False,True,True,True,[],True,"['install_github(""binderh/CoxBoost"")']",[],[],True,1701,37,False,False,False,False,False,False,False,False,False,False
2999,False,tron,README.md,False,False,False,False,False,False,[],False,[],[],[],False,1010,33,False,False,False,False,False,False,False,False,False,False
3000,True,tider,README.md,False,False,False,False,False,True,[],True,"['install_github(""jhollist/tider"")']","['install.packages(""devtools"")']",[],True,2623,70,False,False,False,False,False,False,False,False,False,False
3001,False,demopac,README.md,False,False,False,False,False,False,[],False,[],[],[],False,760,15,False,False,False,False,False,False,False,False,False,False
3002,False,MotorTrendMPG,README.md,False,False,False,False,False,False,[],True,[],[],[],False,9617,159,False,False,False,False,False,False,False,False,False,False
3003,False,sp,README.md,False,False,False,False,False,False,[],False,[],[],[],False,551,15,False,True,False,False,False,False,False,False,False,False
3004,False,rfinance,README.md,False,False,False,False,False,False,[],False,[],[],[],False,93,2,False,False,False,False,False,False,False,False,False,False
3005,False,Rpyplot,README.md,False,False,False,True,False,True,[],True,"['install_github(""mpastell/Rpyplot"")', 'install_github(""mpastell/Rpyplot"", args = ""--no-multiarch"")']",[],[],False,2335,66,False,False,False,False,False,False,False,False,False,True
3006,False,rsound,README.md,False,False,False,False,False,True,[],True,"['install_github(""yutannihilation/rsound"")']",[],[],True,1688,57,False,False,False,False,False,False,False,False,False,True
3007,True,RTOOLZ,README.md,False,False,False,True,True,True,[],True,"['install_github(""rogiersbart/RTOOLZ@v0.2.0"")', 'install_github(""rogiersbart/RTOOLZ"")']",[],[],False,549,12,False,False,True,False,False,False,False,False,False,True
3008,False,rrlite,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ropensci/RedisAPI"")']",[],[],True,2229,72,False,False,False,False,False,False,False,False,False,False
3009,True,rrlite,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/RedisAPI"")']",[],[],True,3608,147,False,False,False,False,False,False,False,False,False,False
3010,False,R3CPET,README.md,False,False,False,False,False,False,[],False,[],[],[],False,106,2,False,False,False,False,False,False,False,False,False,False
3011,False,mangow,README.md,False,False,False,False,False,False,[],True,[],[],[],False,331,1,False,False,False,False,False,False,False,False,False,False
3012,False,lazystream,README.md,False,False,False,False,False,True,[],True,"['install_github(""tobcap/lazystreamr"")', 'install_github(""tobcap/lazystreamr"")']","['install.packages(""devtools"")']",[],True,4222,142,False,False,False,False,False,False,False,False,False,False
3013,True,webchem,README.Rmd,False,False,False,True,True,True,[],True,"['install_github(""ropensci/webchem"")']","['install.packages(""webchem"")', 'install.packages(""devtools"")']",[],True,5197,171,False,False,False,False,False,False,False,True,True,False
3014,True,webchem,README.md,False,False,False,True,True,True,[],True,"['install_github(""ropensci/webchem"")']","['install.packages(""webchem"")', 'install.packages(""devtools"")']",[],True,8165,240,False,False,False,False,False,False,False,True,True,False
3015,True,x3pr,README.md,False,False,False,False,False,True,[],True,"['install_github(""npetraco/x3pr"")']","['install.packages(""devtools"")', 'install.packages(""XML"")', 'install.packages(""rgl"")', 'install.packages(""akima"")', 'install.packages(""shiny"")', 'install.packages(""shinyRGL"")']",[],False,2202,43,False,False,False,False,False,False,False,False,False,True
3016,False,svdd,README.md,False,False,False,False,False,False,[],False,[],[],[],False,40,2,False,False,False,False,False,False,False,False,False,False
3017,False,rmindex,README.md,False,False,False,False,False,True,[],True,"['install_github(""teasdalm/rmindex"")']","['install.packages(""devtools"")', 'install.packages(""tidyr"")']",[],False,2269,84,False,False,False,False,False,False,False,False,False,False
3018,False,puniform,README.md,False,False,False,True,False,False,[],False,[],[],[],False,775,12,False,False,False,False,False,False,False,False,False,False
3019,False,EGRET,README.md,False,False,False,False,False,False,[],True,[],[],[],True,10896,260,False,False,False,False,False,False,False,False,False,True
3020,False,reportsWS,README.md,False,False,False,False,False,False,[],False,[],[],[],False,52,2,False,False,False,False,False,False,False,False,False,False
3021,True,retrosheet,README.md,False,False,False,True,True,True,[],True,"['install_github(""rmscriven/retrosheet"")']","['install.packages(""retrosheet"")', 'install.packages(""devtools"")']",[],False,1182,25,False,False,False,False,False,False,False,False,False,False
3022,False,evidasp,README.md,False,False,False,False,False,False,[],False,[],[],[],False,230,5,False,False,False,False,False,False,False,False,False,False
3023,False,velib,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""brian-bot/velib"")']","['install.packages(""devtools"")']",[],False,1355,58,False,False,False,False,False,False,False,False,False,False
3024,True,ramify,README.md,False,False,False,True,True,True,[],True,"['install_github(""bgreenwell/ramify"")']","['install.packages(""ramify"")']",[],True,3630,64,False,False,True,False,False,False,False,True,False,False
3025,True,predixionapi,README.md,False,False,False,False,False,True,[],True,"['install_github(""Predixion/predixionapi"")']",[],[],False,1400,43,False,False,False,False,False,False,False,False,False,False
3026,False,GCodeROpt,README.md,False,False,False,False,False,False,[],False,[],[],[],False,111,2,False,False,False,False,False,False,False,False,False,False
3027,False,biorxiv,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""emhart/biorxiv"")']",[],[],False,1324,55,False,False,False,False,False,False,False,False,False,False
3028,False,biorxiv,README.md,False,False,False,False,False,True,[],True,"['install_github(""emhart/biorxiv"")']",[],[],False,4539,128,False,False,False,False,False,False,False,True,False,False
3029,False,OSMDistanceMatrix,README.md,False,False,False,False,False,False,[],False,[],[],[],False,96,2,False,False,False,False,False,False,False,False,False,False
3030,False,parsimonious,README.md,False,False,False,False,False,False,[],True,[],[],[],False,806,23,False,False,False,False,True,True,False,False,False,False
3031,False,vis3D,README.md,False,False,False,False,False,True,[],True,"['install_github(""bthieurmel/vis3D"")']",[],[],False,368,20,False,False,False,False,False,False,False,False,False,False
3032,False,DiceView,README.md,False,False,False,False,False,True,[],True,"['install_github(""DiceView"", ""yannrichet"")']","['install.packages(""devtools"")']",[],True,416,16,False,False,False,False,False,False,False,False,False,False
3033,False,biogeo,README.md,False,False,False,False,False,False,[],False,[],[],[],False,1101,28,False,False,False,False,False,False,False,False,False,False
3034,False,textmineR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,223,4,False,False,False,False,False,False,False,False,False,False
3035,True,bettertrace,README.md,False,False,False,True,False,True,[],True,"['install_github(""robertzk/bettertrace"")']","['install.packages(""devtools"")']",[],True,1376,49,False,False,False,False,False,False,False,False,False,True
3036,True,siminf,README.md,False,True,False,True,True,True,['git clone https://github.com/stewid/siminf.git\n'],True,"['install_github(""stewid/siminf"""")']","['install.packages(""devtools"")']",[],True,1628,65,False,False,False,False,False,False,False,False,False,True
3037,False,robis,README.md,False,False,False,False,False,True,[],True,"['install_github(""pieterprovoost/robis"")', 'install_github(""pieterprovoost/rwkt"")']",[],[],False,5740,243,False,False,False,False,False,False,False,False,False,False
3038,False,snippr,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""dgrtwo/snippr"")', 'install_github(""dgrtwo/snippets"")', 'install_github(""dgrtwo/snippets"", language = ""r"")', 'install_github(""dgrtwo/snippets"", language = ""r"", name = ""S3"")']",[],[],False,1921,59,False,False,False,False,False,False,False,False,False,True
3039,False,snippr,README.md,False,False,False,False,False,True,[],True,"['install_github(""dgrtwo/snippr"")', 'install_github(""dgrtwo/snippets"")', 'install_github(""dgrtwo/snippets"", language = ""r"")', 'install_github(""dgrtwo/snippets"", language = ""r"", name = ""S3"")']",[],[],False,1693,44,False,False,False,False,False,False,False,False,False,True
3040,False,chunkRank,README.md,False,False,False,False,False,True,[],True,"[""install_github('chunkRank','vsoch')""]",[],[],False,2500,65,False,False,False,False,False,False,False,False,False,False
3041,False,chad,README.md,False,False,False,False,False,False,[],False,[],[],[],False,964,31,False,False,False,False,False,False,False,False,False,False
3042,False,shinysequin,README.md,False,False,False,False,False,False,[],False,[],[],[],False,89,2,False,False,False,False,False,False,False,False,False,False
3043,False,dispersim,README-unnamed-chunk-3-1.png,False,False,False,False,False,False,[],False,[],[],[],False,54101,204,False,False,False,False,False,False,False,False,False,False
3044,False,dispersim,README-unnamed-chunk-3-3.png,False,False,False,False,False,False,[],False,[],[],[],False,56644,228,False,False,False,False,False,False,False,False,False,False
3045,False,dispersim,README.md,False,False,False,True,False,True,[],True,"['install_github(""lukembrowne/dispersim"")']","['install.packages(""devtools"")']",[],False,3342,113,False,False,False,False,False,False,False,False,False,True
3046,False,dispersim,README-unnamed-chunk-3-2.png,False,False,False,False,False,False,[],False,[],[],[],False,43685,180,False,False,False,False,False,False,False,False,False,False
3047,False,rdatadict,README.md,False,False,False,False,False,False,[],False,[],[],[],False,128,4,False,False,False,False,False,False,False,False,False,False
3048,False,simpletable,README.md,False,False,False,False,False,True,[],True,"['install_github(""jalapic/simpletable"")']",[],[],True,373,15,False,False,False,False,False,False,False,False,False,False
3049,False,crypto,README.md,False,False,False,False,False,False,[],False,[],[],[],False,131,3,False,False,False,False,False,False,False,False,False,False
3050,False,functionalIV,README.md,False,False,False,False,False,True,[],True,"['install_github(""rbagd/functionalIV"")']",[],[],False,505,7,False,False,False,False,False,False,False,False,False,True
3051,False,ggtern,README.md,False,False,False,False,False,False,[],False,[],[],[],False,339,8,False,False,False,False,False,False,False,False,False,False
3052,False,InstallPackageTest,README.md,False,False,False,False,False,False,[],False,[],[],[],False,22,2,False,False,False,False,False,False,False,False,False,False
3053,False,butleR,readme.org~,False,False,False,True,False,False,[],False,[],[],[],False,78,1,False,False,False,False,False,False,False,False,False,False
3054,False,butleR,readme.org,False,False,False,True,False,False,[],False,[],[],[],False,142,5,False,False,False,False,False,False,False,False,False,False
3055,False,pseval,README.md,False,False,False,False,False,False,[],False,[],[],[],False,659,9,False,False,False,False,False,False,False,False,False,False
3056,False,lodscores,README.md,False,False,False,False,False,False,[],False,[],[],[],False,12,1,False,False,False,False,False,False,False,False,False,False
3057,False,sig2trial,README.md,False,True,False,False,False,True,[],True,"['install_github(""leekgroup/sig2trial"")']","['install.packages(""devtools"")']",[],True,1940,30,False,False,False,False,False,False,False,False,False,False
3058,False,SingleCellAssay,README.md,False,False,False,False,False,True,[],True,"[""install_github('RGLab/MAST')"", ""install_github(RGLab/'MAST', build_vignettes=FALSE)""]","[""install.packages('devtools')""]",[],True,925,27,False,False,False,False,False,False,False,False,False,False
3059,True,malick,README.md,False,False,False,False,False,True,[],True,"['install_github(repo = ""michaelmalick/r-malick"")']","['install.packages(""devtools"")']",[],False,530,20,False,False,False,False,False,False,False,False,False,False
3060,True,chroma,readme.md,False,False,False,False,False,True,[],True,"['install_github(repo = ""michaelmalick/r-chroma"")']","['install.packages(""devtools"")']",[],True,1909,47,False,False,False,False,False,False,False,False,False,False
3061,True,codatools,readme.md,False,False,False,False,False,True,[],True,"['install_github(repo = ""michaelmalick/r-codatools"")']","['install.packages(""devtools"")']",[],True,884,26,False,False,False,False,False,False,False,False,False,False
